month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202110,39151,"stark, oh",185000,-0.0628,0.0889,501,0.0481,-0.0118,34,-0.014492754,-0.028571429,412,-0.1197,0.0198,8,0,1,196,0.1136,0.1667,780,-0.0262,0.0052,106.3001605,-0.0083,0.1055,1696,-0.0157,-0.0122,239236.818,-0.0363,-0.0679,1281,0.0016,-0.0016,1.556886228,-0.1188,0.0263
202110,17163,"st. clair, il",160000,-0.0585,0.0243,420,-0.0071,-0.16,49,0.031578947,-0.109090909,248,-0.0606,0.0508,8,,1,124,0,-0.0882,530,-0.0485,-0.0381,97.03476483,-0.02,0.0914,1550,0.0052,-0.0045,216133.0082,-0.0148,0.1377,950,-0.0306,-0.0961,1.261904762,-0.0549,0.1599
202110,6023,"humboldt, ca",499000,0.0505,0.1114,179,0.0113,0.0655,31,-0.046153846,-0.392156863,104,-0.1875,0.04,4,,,40,-0.1667,0,2,,-0.3333,322.9166667,-0.0268,0.3132,1569,0.0446,-0.1283,773408.0926,0.0304,0.0877,181,0.0226,0.0585,0.011173184,0.0112,-0.0067
202110,51700,"newport news city, va",230000,-0.0213,0.0222,341,0.021,-0.0475,25,-0.107142857,-0.242424242,280,0.1475,0.1111,4,-0.75,-0.6667,112,0.037,0.2727,68,-0.0685,-0.299,146.957942,-0.0158,0.0667,1575,-0.0041,-0.0396,263723.2847,-0.0182,-0.0595,409,0.0049,-0.1011,0.19941349,-0.0191,-0.0715
202110,6047,"merced, ca",419500,0.0405,0.2338,330,-0.006,0.0443,38,0.085714286,0.055555556,244,-0.2469,-0.1644,12,0,-0.25,84,0.1667,0.4,546,-0.0488,0.0111,247.0034247,0.0297,0.2562,1716,-0.0046,-0.0138,657509.8127,0.0491,0.2281,876,-0.0331,0.0234,1.654545455,-0.0744,-0.0543
202110,21067,"fayette, ky",299900,-0.0326,-0.1324,315,-0.0569,-0.3836,42,0.037037037,-0.222222222,236,-0.1806,-0.1806,8,1,-0.7143,128,0.0667,-0.2558,735,-0.0577,-0.0291,156.9128044,-0.0097,0.0293,1920,-0.0393,-0.1467,475327.3032,-0.0345,-0.0305,1050,-0.0575,-0.1719,2.333333333,-0.002,0.8519
202110,26091,"lenawee, mi",199900,-0.07,0,197,-0.0483,0.0591,51,0.096774194,0.108695652,96,-0.04,0.0909,0,-1,,64,0,0,209,-0.0457,-0.0048,129.5945946,-0.0291,0.0936,1719,0.016,-0.0155,265062.9579,-0.0425,0.0433,406,-0.0469,0.0253,1.060913706,0.0029,-0.0681
202110,13015,"bartow, ga",319900,-0.0319,0.1466,311,0.2054,-0.0633,35,-0.102564103,-0.186046512,280,0.4286,0.3725,8,-0.5,-0.5,92,0.15,-0.0417,419,-0.0811,0.017,149.8733108,0.0664,0.3182,1580,-0.1158,-0.1261,421900.9856,-0.048,0.1456,730,0.0224,-0.0188,1.347266881,-0.4202,0.1063
202110,42039,"crawford, pa",149000,-0.0828,0.0964,136,0.0226,-0.3234,66,0.189189189,-0.223529412,48,0.3333,0,0,,,32,-0.2,0,126,-0.0526,-0.1923,89.87968861,-0.0687,0.185,1566,-0.0231,0.0337,200392.9032,-0.0679,0.2011,262,-0.015,-0.2661,0.926470588,-0.0735,0.1504
202110,39035,"cuyahoga, oh",169900,-0.0319,-0.0556,2140,0.0254,0.0038,45,0.022727273,-0.042553191,1404,0.0385,0.0767,36,0.2857,-0.1,812,-0.024,-0.0193,2572,-0.0664,-0.0963,99.67992684,-0.0015,0.0379,1744,-0.0172,-0.0532,283514.3393,-0.0122,-0.0419,4712,-0.0268,-0.0534,1.201869159,-0.1182,-0.133
202110,34003,"bergen, nj",599000,-0.014,-0.0477,2675,-0.0653,-0.2608,49,0.065217391,0.139534884,1168,-0.055,-0.3097,40,1.5,0.1111,464,0.0087,-0.3696,264,-0.0075,12.2,0,,,0,,,976390.3219,-0.0014,0.0164,2939,-0.0604,-0.1924,0.098691589,0.0057,0.0932
202110,27169,"winona, mn",200000,0.0811,-0.0244,85,-0.1327,-0.213,50,0.162790698,0.020408163,40,-0.1667,-0.2857,0,,,24,0,-0.1429,76,-0.0256,0.1343,121.1911357,0.0515,0.1329,1732,-0.0012,-0.1633,252539.1753,0.0587,-0.0348,161,-0.0852,-0.08,0.894117647,0.0982,0.2737
202110,49057,"weber, ut",425000,-0.0497,-0.0173,305,-0.0256,0.309,22,0.128205128,-0.24137931,324,-0.1735,0.1096,4,-0.75,-0.5,144,0,1.7692,526,0.0416,-0.2388,211.8114407,-0.0086,0.1697,2080,-0.0616,-0.0996,599931.3488,-0.0852,-0.2672,831,0.0159,-0.1006,1.724590164,0.1112,-1.2411
202110,18057,"hamilton, in",400000,0.0158,0.0667,255,-0.052,-0.5134,35,-0.014084507,-0.146341463,352,0.0353,-0.1456,12,0,-0.5,64,-0.3043,-0.7681,825,-0.0833,-0.1521,151.8494055,-0.0099,0.1625,2641,0.0518,-0.0893,528241.9467,-0.0233,0.101,1080,-0.0761,-0.2786,3.235294118,-0.1104,1.3784
202110,29019,"boone, mo",275000,0.0399,0.0784,297,-0.01,-0.2038,35,0.09375,-0.054054054,196,-0.0755,-0.0755,8,0,0,108,0.125,-0.1563,20,0.4286,-0.2593,140.8217362,0.0279,0.1395,1945,0.0213,0.0067,350318.868,0.0262,0.0814,317,0.0096,-0.2075,0.067340067,0.0207,-0.005
202110,53063,"spokane, wa",450000,0,0.1568,748,0.0094,0.1299,30,0.034482759,-0.25,724,-0.181,0.1104,12,-0.25,-0.7,392,0.1807,0.8846,1328,-0.0221,-0.1843,208.3333333,0.0157,0.2636,2193,-0.0273,-0.0474,570243.1722,-0.0476,0.1879,2076,-0.011,-0.0934,1.77540107,-0.0573,-0.6838
202110,34009,"cape may, nj",599900,0.0008,0.1429,1011,-0.0079,-0.1085,54,0.14893617,0.102040816,456,0.027,-0.1364,20,0,0,212,-0.0862,0.1042,372,-0.0159,-0.1678,248.0867347,0.0538,0.2456,1080,0.0445,0.0075,1052417.795,0.0224,0.1598,1383,-0.01,-0.1252,0.367952522,-0.003,-0.0262
202110,33011,"hillsborough, nh",419900,0.0088,0.1053,399,-0.1231,-0.24,24,0.170731707,-0.2,436,-0.1615,-0.1866,16,0.3333,-0.2,132,-0.0571,-0.1951,362,-0.0573,-0.2832,219.9661591,0.0136,0.1374,1921,-0.0075,-0.0259,499041.9904,0.0003,0.0851,761,-0.093,-0.2612,0.90726817,0.0633,-0.0546
202110,28049,"hinds, ms",195900,0.0311,-0.0156,310,-0.0719,-0.0634,61,0.119266055,-0.273809524,112,-0.2821,-0.1515,8,1,0,68,-0.2917,-0.1905,306,0.2911,-0.0316,96.11451943,0.0291,0.0241,1969,-0.0015,-0.0277,266031.598,0.0722,-0.013,616,0.0788,-0.0479,0.987096774,0.2775,0.0324
202110,48451,"tom green, tx",255000,-0.0135,-0.0337,218,-0.0136,0.1237,37,-0.063291139,-0.051282051,140,0.129,0.8421,0,,-1,88,-0.0833,0.4667,236,-0.0445,-0.0853,138.760407,0.0106,0.036,1917,0.0095,-0.0169,375402.7566,0.0069,0.0506,454,-0.0299,0.0044,1.082568807,-0.0351,-0.2473
202110,20015,"butler, ks",210000,0.0701,-0.087,105,0.0606,-0.0367,49,0.113636364,-0.092592593,52,-0.1875,-0.2353,4,0,,28,0.1667,-0.125,144,-0.0769,-0.0649,110.2941176,0.0588,0.1395,1982,0.0745,-0.2066,363723.9453,0.2059,0.1029,249,-0.0235,-0.0532,1.371428571,-0.2043,-0.0414
202110,36071,"orange, ny",359999,-0.0066,0.0028,2367,-0.0178,-0.1061,564,0.05915493,1.82,396,-0.0571,-0.2326,16,0,-0.6,236,0.1132,-0.0635,610,-0.0097,-0.024,182.3648649,0.0006,0.052,2025,0.0075,-0.0236,487867.1593,0.0044,0.0637,2977,-0.0162,-0.0904,0.257710182,0.0021,0.0217
202110,39037,"darke, oh",149900,0.0527,0.154,102,0.2143,-0.3333,41,-0.046511628,-0.108695652,76,1.1111,-0.0952,0,,,36,0.2857,-0.1818,97,-0.178,-0.2302,100.2017485,0.0683,0.1715,1453,-0.0409,-0.1247,202236.7143,0.0297,0.2089,199,-0.0149,-0.2867,0.950980392,-0.4538,0.1275
202110,20103,"leavenworth, ks",338000,-0.0315,0.146,125,0.0081,0.0593,51,0.03030303,0.02,72,-0.1429,-0.1,8,1,0,36,-0.1,0.5,245,-0.0161,0.0793,159.5982143,0.0053,0.1578,1903,-0.0083,0.0531,340282.0658,-0.0266,0.03,370,-0.008,0.0725,1.96,-0.0481,0.0363
202110,53025,"grant, wa",369000,0.0696,0.3418,137,0.0224,-0.3628,46,0,-0.06122449,72,-0.1429,-0.1429,0,,-1,44,0.2222,0,217,0,0.1015,217.2619048,0.0116,0.299,1800,0.0505,0.1029,463416.9161,0.0574,0.4092,354,0.0085,-0.1408,1.583941606,-0.0355,0.6677
202110,48201,"harris, tx",359000,-0.0026,0.0467,9317,-0.0428,-0.21,45,0.071428571,-0.134615385,5096,-0.066,-0.0414,432,-0.0924,-0.2895,2860,-0.2287,-0.1548,8411,-0.0124,-0.0159,169.2261185,-0.0032,0.0958,2156,-0.0096,-0.0589,554662.5056,-0.0026,0.0236,17728,-0.0287,-0.1284,0.902758399,0.0278,0.178
202110,19169,"story, ia",234900,-0.0878,-0.1872,192,0,-0.3621,56,0.076923077,-0.111111111,100,-0.1667,-0.3243,20,0.25,-0.1667,96,0.2,0,248,-0.0313,-0.0498,181.1178248,-0.0207,-0.0235,1460,-0.0102,-0.0605,296318.8106,-0.0561,-0.0467,440,-0.0179,-0.2171,1.291666667,-0.0417,0.4246
202110,51161,"roanoke, va",299950,-0.0401,0.0987,148,0.0068,-0.2745,56,-0.066666667,0.056603774,88,-0.0435,-0.1852,4,0,0,44,0,-0.4762,235,-0.1231,-0.1199,147.1614802,-0.0216,0.1388,2188,-0.0059,0.0055,364664.9485,-0.026,0.0433,383,-0.0771,-0.1868,1.587837838,-0.2353,0.279
202110,13059,"clarke, ga",319900,-0.0142,0.0699,260,-0.0941,-0.2916,49,0.139534884,0,148,-0.0263,-0.1591,0,,-1,88,-0.0435,0.0476,168,-0.1016,-0.3563,161.7647059,-0.0032,0.1416,1479,-0.0034,-0.1441,418795.8927,-0.0193,0.0393,428,-0.097,-0.3185,0.646153846,-0.0054,-0.065
202110,41067,"washington, or",575000,0.0053,0.0952,615,-0.0345,-0.2581,32,0.049180328,-0.255813953,712,-0.1232,0.0659,520,-0.0226,-0.0299,380,0,-0.1949,1403,-0.0237,-0.0948,286.6242038,0.0131,0.173,1954,0.0067,-0.0895,700543.8865,0.0197,0.1298,2018,-0.027,-0.1517,2.281300813,0.0254,0.4116
202110,28045,"hancock, ms",319900,0.0665,0.2168,187,0.375,0.0625,16,-0.663157895,-0.757575758,60,0.5,0.0714,0,-1,-1,40,-0.0909,0.25,175,0.9663,0.7857,145.9143969,0.0088,0.21,1922,0.0232,0.0333,359622.6691,0.0014,0.1725,362,0.6089,0.3212,0.935828877,0.2814,0.379
202110,40027,"cleveland, ok",249000,-0.0581,-0.0476,348,-0.0794,-0.3567,40,0.038961039,-0.111111111,260,-0.0152,-0.0714,8,-0.6667,-0.7143,116,-0.275,-0.3696,587,-0.0329,-0.0578,139.8104265,0.0029,0.0829,1800,-0.0374,-0.1085,328749.1595,-0.0494,-0.0127,935,-0.0508,-0.1967,1.686781609,0.081,0.5352
202110,26065,"ingham, mi",145000,-0.0333,-0.1466,504,-0.1032,-0.0786,45,0.153846154,0.022727273,320,-0.1667,-0.1011,4,0,0,172,-0.2456,-0.1042,575,-0.0271,-0.08,106.1204344,-0.0005,0.0453,1436,-0.0185,-0.1563,217061.1277,-0.046,-0.1401,1079,-0.0642,-0.0794,1.140873016,0.0893,-0.0017
202110,36101,"steuben, ny",189000,-0.0156,0.0506,198,0.0532,-0.2112,43,0.162162162,-0.188679245,92,-0.08,0.0455,0,,,52,-0.0714,-0.3158,140,0,0.0145,102.4926686,-0.0446,0.0688,1800,0.0161,-0.0932,258157.0952,-0.0998,0.0225,338,0.0305,-0.1311,0.707070707,-0.0376,0.1573
202110,26005,"allegan, mi",339900,-0.0145,-0.0936,124,-0.1014,-0.1448,49,0.180722892,-0.140350877,80,-0.2,0.1765,4,,,40,0,0.25,199,-0.0478,-0.1116,170.0878156,-0.0295,-0.069,1950,0.0193,-0.067,578630.805,0.0311,-0.082,323,-0.0692,-0.1247,1.60483871,0.0903,0.06
202110,41039,"lane, or",459000,0.0034,0.08,404,-0.0516,-0.1198,42,0.12,-0.023255814,320,-0.1209,0.0256,224,0.0182,-0.0175,260,-0.0441,-0.058,701,-0.0553,-0.0437,275.6906077,0.0049,0.1757,1732,-0.0234,-0.0378,625895.3303,0.003,0.2228,1105,-0.0539,-0.073,1.735148515,-0.0066,0.1382
202110,21019,"boyd, ky",149900,-0.0625,0,119,-0.0703,-0.1439,60,0.176470588,-0.142857143,40,-0.2308,-0.375,0,,,40,0.1111,0,103,-0.0804,0.3919,80.98591549,-0.0305,0.0409,1820,0.0139,-0.107,245823.5772,-0.036,0.1718,222,-0.075,0.0423,0.865546218,-0.0095,0.3332
202110,17113,"mclean, il",130000,-0.1034,-0.0152,261,-0.0369,-0.3185,71,0.203389831,0,124,0.069,-0.0313,0,,-1,60,-0.2857,-0.5313,377,-0.1547,-0.1273,88.95909544,0.0329,0.0897,1637,-0.0532,-0.0376,189796.8157,-0.0796,0.0285,638,-0.1102,-0.2172,1.444444444,-0.2013,0.3165
202110,27109,"olmsted, mn",385500,0.0352,0.1685,386,0.0266,-0.0277,58,0.064220183,-0.09375,172,-0.0851,-0.1569,0,,,124,0.1481,0.1481,348,-0.089,-0.0794,167.7631579,0.0198,0.1037,2283,0.0497,0.0396,449259.9295,0.022,0.0737,734,-0.0317,-0.0529,0.901554404,-0.1144,-0.0506
202110,21209,"scott, ky",318265,0.007,0.0171,153,-0.0783,0.0479,80,0.038961039,-0.130434783,28,-0.5333,-0.4615,0,-1,-1,8,-0.5,-0.7143,219,-0.0395,-0.1479,170.7303974,-0.0036,0.2428,1842,0.0046,-0.1635,327021.8514,-0.0186,-0.0309,372,-0.0558,-0.0769,1.431372549,0.0579,-0.3289
202110,49011,"davis, ut",530000,0.0145,0.117,250,0.0081,0.2755,17,0.214285714,-0.19047619,316,-0.1222,0.2742,8,-0.3333,-0.6667,108,-0.1563,0.6875,501,-0.094,-0.2771,206.2043796,-0.0083,0.2199,2577,-0.0062,-0.1175,616542.9506,0.0009,0.0665,751,-0.0624,-0.1552,2.004,-0.2258,-1.5317
202110,42071,"lancaster, pa",320000,-0.0076,-0.03,466,-0.0043,-0.1354,45,0.011235955,-0.117647059,444,0.099,0.0673,12,0.5,0,140,0.2963,0.1667,845,-0.0765,0,161.0344828,-0.0038,0.074,1932,0.007,-0.0774,413245.6463,-0.0078,0.0377,1311,-0.0521,-0.0527,1.813304721,-0.1418,0.2456
202110,36029,"erie, ny",239900,-0.0287,0.0435,828,-0.019,-0.0921,50,0.123595506,-0.038461538,740,-0.0107,0.1145,32,1,0.1429,248,-0.0462,-0.1268,2400,-0.0058,-0.1176,151.0115607,0.0004,0.0882,1641,-0.0123,-0.0341,324527.3092,-0.0274,0.0385,3228,-0.0092,-0.1112,2.898550725,0.0384,-0.0839
202110,20169,"saline, ks",145000,0.0821,0.1162,52,-0.1875,-0.2778,36,1.181818182,-0.142857143,40,-0.2308,0,0,,,24,-0.1429,-0.25,89,8.8889,-0.043,113.6363636,0.0725,0.0622,1270,-0.0455,-0.0515,289748.5294,0.1689,0.5325,141,0.9315,-0.1455,1.711538462,1.5709,0.4199
202110,8001,"adams, co",540000,0.0485,0.278,438,-0.0395,-0.2383,23,0.393939394,-0.206896552,564,-0.1754,-0.0962,44,0.5714,-0.4211,200,-0.0566,0.0204,1155,0.0258,-0.1012,224.7849883,-0.0072,0.1499,2328,0.0211,0.094,593084.6436,0.0215,0.2743,1593,0.007,-0.1435,2.636986301,0.1677,0.4022
202110,13297,"walton, ga",384990,-0.0115,0.1357,513,0.0755,-0.1645,36,0,-0.320754717,432,0.0093,0.3333,12,0.5,-0.8846,88,-0.3125,-0.3714,668,-0.0319,-0.0416,154.6685083,0.0216,0.3092,2147,-0.0801,-0.0837,492650.4777,-0.0146,0.2076,1181,0.012,-0.0992,1.30214425,-0.1444,0.167
202110,36069,"ontario, ny",362490,0.0069,0.1508,193,0.0105,-0.2799,44,-0.12,0.073170732,120,0.0345,-0.2308,4,0,0,40,0.1111,0,30,0.3636,-0.25,183.2089962,-0.0412,0.031,1892,0.0011,0.0511,424042.0708,-0.0458,0.1302,223,0.0469,-0.276,0.155440415,0.0403,0.0062
202110,53045,"mason, wa",444000,0.0208,0.2002,76,-0.2245,-0.3391,36,0.5,0,80,-0.2,0,0,,-1,36,-0.1818,0.2857,140,-0.0667,-0.0667,256.5008026,-0.022,0.1991,1782,0.0336,0.0085,570620.0762,0.025,0.2073,216,-0.129,-0.1849,1.842105263,0.3115,0.5378
202110,13175,"laurens, ga",184000,0.0636,-0.1196,127,0.1441,-0.0863,44,0.222222222,-0.352941176,52,-0.35,0.1818,0,,,8,-0.6667,-0.5,102,-0.0642,0.186,97.19444444,0.1002,0.1983,1763,-0.0176,-0.1823,210406.8627,0.0138,-0.0576,229,0.0409,0.0178,0.803149606,-0.1788,0.1844
202110,18005,"bartholomew, in",279900,0.077,0.0765,101,-0.0561,-0.1513,36,0.142857143,-0.307692308,60,-0.2105,0,0,,,64,-0.1111,0.2308,153,-0.0129,0.0625,124.6656592,-0.007,0.1446,2200,-0.0079,-0.0542,354496.5461,-0.0006,0.0995,254,-0.0305,-0.0342,1.514851485,0.0663,0.3048
202110,27131,"rice, mn",342750,0.0628,0.106,135,0.0976,-0.1916,37,-0.026315789,-0.159090909,92,-0.0417,0.0455,4,,0,36,0.5,0,117,-0.1136,-0.0488,165.4491241,0.0013,0.0576,1830,0.0055,-0.0261,386664.0126,0.096,0.0305,252,-0.0118,-0.131,0.866666667,-0.2065,0.1301
202110,12057,"hillsborough, fl",394999,0.0273,0.1973,1774,-0.0343,-0.4301,37,-0.051282051,-0.229166667,1656,-0.0417,-0.1173,132,0.0645,-0.7925,676,-0.1675,-0.4111,4037,-0.0254,-0.076,217.2619048,0.013,0.2789,1819,0.0044,-0.0365,629375.5073,0.0541,0.2327,5811,-0.0281,-0.2233,2.275648253,0.0209,0.8722
202110,6079,"san luis obispo, ca",950000,0.0281,0.173,316,-0.1198,-0.4191,45,0,-0.210526316,236,-0.1918,-0.1571,4,-0.5,-0.6667,68,-0.2917,-0.5,472,0.0536,-0.2014,490.6779661,0.0006,0.1442,1881,0.0366,-0.0319,1620463.868,0.0868,0.3754,788,-0.0235,-0.3057,1.493670886,0.2458,0.4073
202110,37067,"forsyth, nc",295000,0,-0.0538,446,-0.0241,-0.3222,41,0.078947368,-0.145833333,408,-0.0727,0.0851,12,-0.25,-0.7,160,0.1429,-0.0698,1116,-0.0018,1.6571,0,,,0,,,366381.2063,-0.0428,-0.0802,1562,-0.0083,0.449,2.502242152,0.0559,1.8639
202110,22079,"rapides, la",174500,0.0673,-0.2574,170,-0.0659,-0.2342,58,0.183673469,-0.216216216,64,-0.2381,0,4,,,48,-0.1429,-0.0769,173,-0.0649,-0.099,93.87755102,-0.0077,-0.0894,1729,-0.0012,-0.1627,221617.5625,0.0128,-0.2237,343,-0.0654,-0.1715,1.017647059,0.0012,0.1528
202110,26149,"st. joseph, mi",234900,0.0445,0.3826,79,-0.092,-0.1319,40,0.025641026,-0.2,56,-0.0667,0.0769,0,,,40,0.25,0.25,132,0.0076,0.0394,130.4798464,0.0168,0.358,1797,0.0096,0.0571,401594.268,0.1161,0.4218,211,-0.0321,-0.0321,1.670886076,0.1651,0.2753
202110,1113,"russell, al",199900,-0.0127,0.1489,111,0.0472,-0.0513,30,-0.117647059,-0.347826087,88,0.375,0.2941,8,,,28,-0.125,0.1667,65,0.2264,1.2414,98.10033585,-0.0039,0.2169,1823,0.0128,-0.0199,213055.0352,-0.0448,0.0365,176,0.1069,0.2055,0.585585586,0.0856,0.3377
202110,12111,"st. lucie, fl",384900,0.0403,0.3951,751,0.0176,-0.4073,36,-0.1,-0.389830508,600,0.0791,0.0563,40,0.6667,-0.4444,216,0.102,-0.1563,1294,0.0344,-0.1459,206.3564875,0.0305,0.3179,1852,-0.0067,0.0221,488187.1179,0.0461,0.3883,2045,0.0282,-0.2649,1.723035952,0.0279,0.5273
202110,39045,"fairfield, oh",299000,0.0153,-0.003,132,-0.0504,-0.0365,24,0.263157895,-0.333333333,140,-0.125,0.1667,4,0,0,56,-0.0667,-0.0667,238,-0.125,-0.1152,143.548945,-0.0217,0.0829,1908,0.0003,-0.1051,325171.9728,0.0204,-0.0482,370,-0.0998,-0.0887,1.803030303,-0.1538,-0.1605
202110,42081,"lycoming, pa",175000,0.0003,0.0006,131,-0.1656,-0.3316,52,0.195402299,0.06122449,60,-0.2105,-0.4231,0,,,76,0.2667,0,59,-0.1061,-0.6629,103.92,-0.0127,0.0399,1709,0.0023,-0.0822,241636.5906,0.0306,0.0116,190,-0.148,-0.4879,0.450381679,0.03,-0.4425
202110,24037,"st. mary's, md",375000,0.004,0.087,156,-0.1285,-0.1658,49,0.180722892,0.256410256,108,-0.069,-0.2703,4,0,-0.5,64,0,0.3333,297,-0.0571,-0.1681,180.4902286,0.0199,0.1337,2076,-0.026,-0.0231,496731.6127,0.0092,0.216,453,-0.083,-0.1673,1.903846154,0.1441,-0.0052
202110,22073,"ouachita, la",229900,-0.0595,-0.0217,174,-0.1831,-0.5348,66,0.306930693,-0.223529412,88,0.1579,-0.0833,4,,,48,-0.2941,-0.4545,190,-0.0865,0.131,117.6470588,-0.0427,0.0727,1982,0.0008,-0.0629,301357.2457,-0.0565,0.0466,364,-0.1354,-0.3284,1.091954023,0.1154,0.6428
202110,42079,"luzerne, pa",175000,-0.0515,-0.0541,454,0.0509,-0.1498,32,-0.098591549,-0.319148936,332,0.2029,0.137,8,1,0,148,0.2333,0.2333,98,0,0.0889,102.7138158,-0.0341,0.0716,1740,-0.0169,-0.0397,246459.084,-0.051,-0.0094,552,0.0415,-0.1154,0.215859031,-0.011,0.0473
202110,48005,"angelina, tx",264500,0.0373,-0.0019,168,0.0769,-0.1064,45,-0.1,-0.470588235,100,0.1364,0.6667,0,,,48,0.5,0.3333,162,0.0125,0.0189,130.187855,0.0408,0.1126,1973,0.101,-0.1007,389590.3895,0.0473,0.2043,330,0.0443,-0.049,0.964285714,-0.0614,0.1185
202110,1073,"jefferson, al",239900,-0.0002,-0.04,1065,-0.0466,-0.3251,45,0.046511628,-0.081632653,704,-0.0881,-0.12,24,-0.1429,-0.4,288,-0.1,-0.2421,1651,-0.0777,-0.1213,127.0179372,0.0088,0.0433,1714,0.0012,-0.0936,318715.8876,-0.0091,-0.0261,2716,-0.0657,-0.2143,1.550234742,-0.0523,0.3595
202110,42077,"lehigh, pa",318900,0.0457,0.1815,451,0.0135,-0.087,29,0,0.074074074,412,0.0729,-0.1197,16,1,-0.4286,136,-0.0286,-0.0556,196,-0.02,0.2099,155.0129199,0.0158,0.0501,1968,0.0033,0.0701,377405.8482,0.0091,0.1053,647,0.0031,-0.0137,0.4345898,-0.0148,0.1067
202110,51121,"montgomery, va",364500,0.0575,0.2318,90,-0.1892,-0.3478,80,0.230769231,0.290322581,44,-0.2143,-0.4211,4,,0,36,0.5,-0.3571,149,-0.1437,-0.0261,171.8272171,-0.0061,0.1093,2086,0.0238,0.0225,463759.1981,0.0307,0.0188,239,-0.1614,-0.1787,1.655555556,0.088,0.5469
202110,42075,"lebanon, pa",225000,-0.0217,-0.1559,149,0.042,-0.057,39,-0.103448276,-0.370967742,104,-0.1034,-0.037,4,0,0,52,0.1818,0.4444,281,-0.0994,-0.0442,139.5730706,0.0245,0.0882,1584,-0.0072,-0.1051,302204.9511,0.0174,0.0364,430,-0.0549,-0.0487,1.88590604,-0.2959,0.0251
202110,25013,"hampden, ma",278000,-0.0489,-0.073,427,-0.0636,-0.2278,29,0,-0.121212121,400,-0.0566,-0.115,8,1,1,152,0,-0.24,183,-0.0419,-0.0896,186,-0.0045,0.0659,1576,-0.0229,-0.0927,361875.5963,-0.0278,-0.0014,610,-0.0572,-0.191,0.428571429,0.0097,0.0651
202110,2090,"fairbanks north star, ak",249900,-0.0254,0.1364,198,-0.1354,-0.0833,45,0.2,-0.1,76,-0.3448,-0.24,0,-1,,76,-0.2692,0.4615,8,-0.2,-0.2727,162.5,-0.026,0.2075,1537,-0.0361,-0.0763,275877.3111,-0.0037,0.1684,206,-0.1381,-0.0925,0.04040404,-0.0033,-0.0105
202110,21111,"jefferson, ky",239000,-0.0038,-0.0808,1198,0.0257,-0.104,29,-0.049180328,-0.194444444,1056,0.0476,0.0864,8,-0.5,-0.6667,508,-0.0305,-0.1301,1882,-0.0637,-0.1218,144.1838649,0.0089,0.0381,1680,-0.0375,-0.1026,357223.3646,-0.0236,-0.0717,3080,-0.0308,-0.1149,1.570951586,-0.1499,-0.0319
202110,39085,"lake, oh",213000,-0.0207,0.0655,370,-0.0107,-0.0027,42,0.090909091,0,304,0.0857,0.1875,8,1,0,176,0.1,-0.0222,634,-0.0663,0.0602,118.3320811,-0.0038,0.0675,1702,-0.013,-0.0082,272162.0321,0.0011,0.043,1004,-0.0465,0.0361,1.713513514,-0.102,0.1017
202110,12097,"osceola, fl",400270,0.0224,0.3432,855,0.0674,-0.5666,43,0.131578947,-0.402777778,660,0.0645,-0.0462,80,0,-0.2593,200,0.3514,-0.6377,1424,-0.0687,0.0171,195.3818828,0.0107,0.2661,2005,0.0131,0.0542,534999.7284,0.0283,0.419,2279,-0.0219,-0.3243,1.665497076,-0.2434,0.9559
202110,30111,"yellowstone, mt",405000,0.0465,0.1575,201,-0.0946,-0.277,43,0.246376812,-0.14,140,0,0,4,-0.5,,48,-0.2941,-0.25,358,-0.0504,-0.1864,187.7414163,0.0513,0.3033,2375,0.0572,-0.065,687009.7897,0.1158,0.1803,559,-0.0668,-0.2214,1.781094527,0.0829,0.1984
202110,15007,"kauai, hi",1485000,-0.0704,0.6971,206,-0.0374,-0.5654,72,-0.111111111,-0.242105263,88,0.0476,-0.12,4,0,-0.5,20,-0.2857,-0.5455,172,0.0424,-0.0282,840.0306162,0.0108,0.2842,1520,-0.1726,0.1136,2420734.99,-0.0296,0.3332,378,-0.0026,-0.4194,0.834951456,0.0639,0.4615
202110,9003,"hartford, ct",299900,-0.0246,0.0905,1203,-0.0091,-0.5711,35,-0.066666667,-0.102564103,912,-0.0732,-0.25,16,0.3333,-0.6,352,-0.0435,-0.3231,2040,-0.0395,2039,182.2250639,-0.0002,0.208,1608,-0.0056,-0.1165,381211.4266,0.0103,0.126,3243,-0.0285,0.1557,1.695760599,-0.0538,1.6954
